avgScore,avgTripDistance,carShare,fuaName,iterations,popSample,ptShare,seed,threads,utilitycar,utilitypt,utilitywalk,walkShare,openmole$experiment
-331.9494838737311,2.6968746296111052,0.6009187475906969,Basingstoke,1,1.0,0.1990041547093845,9375.0,10,43.75,93.75,68.75,0.20007709769991863,86
-339.26312632151536,2.5346668410486672,0.599663095833443,Telford,1,1.0,0.1995937848200107,5625.0,10,31.25,6.25,31.25,0.2007431193465463,89
-329.6556967410907,0.9343084843631271,0.6012503492595697,Folkestone,1,1.0,0.19900492773501993,625.0,10,81.25,56.25,81.25,0.19974472300541035,90
-344.3351632508207,3.603935666166484,0.5999748978059384,Norwich,1,1.0,0.19979182490786845,3125.0,10,56.25,81.25,6.25,0.20023327728619314,92
-334.21484986966925,1.373893836880574,0.5994713439064552,Cambridge,1,1.0,0.2001459970800584,8125.0,10,6.25,31.25,56.25,0.2003826590134864,91
-333.32816357099114,0.8296948174200841,0.5985933721818515,Rugby,1,1.0,0.20182710094511752,1562.5,10,96.875,3.125,59.375,0.19957952687303102,94
-343.76141852563933,1.6529957440166754,0.600196212699834,Colchester,1,1.0,0.1995298796386526,6562.5,10,46.875,53.125,9.375,0.20027390766151335,93
-338.8282416026785,1.380887371265214,0.600212408132197,Aylesbury,1,1.0,0.1991467673333779,4062.5,10,71.875,28.125,34.375,0.20064082453442503,96
-328.5824046146756,1.8364617261920804,0.5995329609860782,Lancaster,1,1.0,0.20101593022615968,9062.5,10,21.875,78.125,84.375,0.19945110878776207,95
-336.2141931161345,0.3094074832790494,0.5999655093124856,Bridgend,1,1.0,0.19889629799954012,2812.5,10,84.375,90.625,46.875,0.20113819268797425,97
-326.36263804527886,3.3611984032760645,0.6005889931897662,Margate,1,1.0,0.19986852830585575,7812.5,10,34.375,40.625,96.875,0.199542478504378,98
-331.15726955478414,4.727724024387538,0.5997483292058835,Stoke-on-Trent,1,1.0,0.1992332819993196,312.5,10,59.375,65.625,71.875,0.20101838879479686,99
-340.7510451440166,1.299685248291916,0.5983141187128479,Exeter,1,1.0,0.20074366165721447,5312.5,10,9.375,15.625,21.875,0.20094221962993758,100
